# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.8364634251587746,2.4612606065210265,4.59193669313743,34.22641760775083,1.3704881945551242,-2.6262991020506337,-1.597241762458514,180.0,-125.27872977686188,0.0
 0.8401707959415207,2.4654704107053185,4.594750865943414,33.761962905276555,1.361256376828803,-2.4901252848205844,-1.6189796887789236,180.0,-126.13733957502168,0.0
 0.8438866844325084,2.4696848892930925,4.59751855030893,33.293250616865926,1.352503277093499,-2.3555872993856775,-1.6400028493082635,180.0,-126.96281625568255,0.0
 0.8476105776470685,2.473904543360008,4.600240064350062,32.820454646909944,1.3442266333000454,-2.2225781773474576,-1.6602606049213169,180.0,-127.75384371986036,0.0
 0.8513419536284896,2.4781298739817257,4.602915726182898,32.343757022919426,1.3364243529360142,-2.090992814146694,-1.6797029804274495,180.0,-128.5091349333206,0.0
 0.8550802817372594,2.4823613822339046,4.605545853923523,31.863347711564515,1.3290945099861338,-1.9607275596503781,-1.6982809049597527,180.0,-129.22743663737214,0.0
 0.858825022967114,2.486599569192205,4.608130765688024,31.37942440156011,1.3222353413501977,-1.8316802723915373,-1.7159464583390993,180.0,-129.9075342242707,0.0
 0.8625756302876265,2.4908449359322877,4.610670779592487,30.892192252708835,1.315845244272272,-1.7037499615002887,-1.7326531176406328,180.0,-130.5482564561327,0.0
 0.866331549012571,2.4950979835298113,4.613166213753,30.401863611776392,1.3099227734822443,-1.5768367804910628,-1.748356005198791,180.0,-131.14848023298833,0.0
 0.8700922171931702,2.499359213060437,4.615617386285647,29.90865769523025,1.3044666393337063,-1.450841681987657,-1.7630121326050685,180.0,-131.70713515712453,0.0
 0.8738570660353726,2.5036291255998244,4.618024615306516,29.412800239924156,1.2994757055076187,-1.325666457080907,-1.776580642251329,180.0,-132.22320806865548,0.0
 0.8776255203402853,2.5079082222236333,4.6203882189316925,28.914523122268466,1.2949489876436204,-1.2012134147671885,-1.7890230405939527,180.0,-132.69574735515636,0.0
 0.8813969989660857,2.5121970040075245,4.622708515277264,28.414063947383884,1.290885651985203,-1.0773853073488087,-1.800303423317632,180.0,-133.12386708887485,0.0
 0.8851709153101904,2.5164959720271565,4.624985822459315,27.911665609586752,1.2872850145415693,-0.95408512413326,-1.810388688833879,180.0,-133.50675092613298,0.0
